"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"JTJDFH95","bookSection","2014","Leobacher, Gunther","A short introduction to quasi-Monte Carlo option pricing","","","","","http://arxiv.org/abs/1707.04293","One of the main practical applications of quasi-Monte Carlo (QMC) methods is the valuation of ﬁnancial derivatives. We aim to give a short introduction into option pricing and show how it is facilitated using QMC. We give some practical examples for illustration.","2014-12-31","2024-07-08 11:31:31","2024-08-10 20:04:46","2024-07-08 11:31:31","191-222","","","","","","","","","","","","","en","","","","","arXiv.org","","DOI: 10.1515/9783110317930.191 arXiv:1707.04293 [math, q-fin]","","C:\Users\isido\Zotero\storage\26V5H7IE\Leobacher - 2014 - A short introduction to quasi-Monte Carlo option p.pdf","","monte carlo; SDE; ♥♥♥; quasi monte carlo; option pricing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5JX8TTGB","journalArticle","2009","Dick, Josef; Pillichshammer, Friedrich","Digital Nets and Sequences","","","","","","","2009-11-28","2024-07-08 09:02:15","2024-08-12 14:20:57","","","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\isido\Zotero\storage\HLA6CQYU\Dick and Pillichshammer - Digital Nets and Sequences.pdf","","♥♥♥; quasi monte carlo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9TM6NEKG","journalArticle","2011","Chen, Zisheng; Feng, Liming; Lin, Xiong","Simulating Levy Processes from Their Characteristic Functions and Financial Applications","ACM Transactions on Modeling and Computer Simulation","","","10.1145/2331140.2331142","","The simulation of a discrete sample path of a Levy process reduces to simulating from the distribution of a Levy increment. For a general Levy process with exponential moments, the inverse transform method proposed in Glasserman and Liu 2010 [24] is reliable and efficient. The values of the cumulative distribution function (cdf) are computed by inverting the characteristic function and tabulated on a uniform grid. The inverse of the cumulative distribution function is obtained by linear interpolation. In this paper, we apply a Hilbert transform method for the characteristic function inversion. The Hilbert transform representation for the cdf can be discretized using a simple rule highly accurately. Most importantly, the error estimates admit explicit and computable expressions, which allow us to compute the cdf to any desired accuracy. We present an explicit bound for the estimation bias in terms of the range of the grid where probabilities are tabulated, the step size of the grid, and the approximation error for the probabilities. The bound can be computed from the characteristic function directly and allows one to determine the size and fineness of the grid and numerical parameters for evaluating the Hilbert transforms for any given bias tolerance level in one dimensional problems. For multidimensional problems, we present a procedure for selecting the grid and the numerical parameters that is shown to converge theoretically and works well practically. The inverse transform method is attractive not only for Levy processes that are otherwise not easy to simulate, but also for processes with special structures that could be simulated in different ways. The method is very fast and accurate when combined with quasi-Monte Carlo schemes and variance reduction techniques. The main results we derived are not limited to Levy processes and can be applied to simulating from tabulated cumulative distribution functions in general and characteristic functions in our analytic class in particular.","2011-07-30","2024-07-09 05:59:30","2024-08-10 20:02:23","","","","","22","","ACM Transactions on Modeling and Computer Simulation","","","","","","","","","","","","","ResearchGate","","","","; C:\Users\isido\Zotero\storage\TT4JNTF6\Chen e.a. - 2011 - Simulating Levy Processes from Their Characteristi.pdf","https://www.researchgate.net/profile/Liming-Feng/publication/228291452_Simulating_Levy_Processes_from_Their_Characteristic_Functions_and_Financial_Applications/links/09e4150eb8a843de93000000/Simulating-Levy-Processes-from-Their-Characteristic-Functions-and-Financial-Applications.pdf?origin=publication_detail&_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6InB1YmxpY2F0aW9uIiwicGFnZSI6InB1YmxpY2F0aW9uRG93bmxvYWQiLCJwcmV2aW91c1BhZ2UiOiJwdWJsaWNhdGlvbiJ9fQ","levy processes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RUY33RL","conferencePaper","2008","L'Ecuyer, Pierre; Parent-Chartier, Jean-Sebastien; Dion, Maxime","Simulation of a Lévy process by PCA sampling to reduce the effective dimension","2008 Winter Simulation Conference","978-1-4244-2707-9","","10.1109/WSC.2008.4736098","https://ieeexplore.ieee.org/document/4736098/","We consider a Le´vy process monitored at s (ﬁxed) observation times. The goal is to estimate the expected value of some function of these s observations by (randomized) quasiMonte Carlo. For the case where the process is a Brownian motion, clever techniques such as Brownian bridge sampling and PCA sampling have been proposed to reduce the effective dimension of the problem. The PCA method uses an eigen-decomposition of the covariance matrix of the vector of observations so that a larger fraction of the variance depends on the ﬁrst few (quasi)random numbers that are generated. We show how this method can be applied to other Le´vy processes, and we examine its effectiveness in improving the quasi-Monte Carlo efﬁciency on some examples. The basic idea is to simulate a Brownian motion at s observation points using PCA, transform its increments into independent uniforms over (0,1), then transform these uniforms again by applying the inverse distribution function of the increments of the Le´vy process. This PCA sampling technique is quite effective in improving the quasi-Monte Carlo performance when the sampled increments of the Le´vy process have a distribution that is not too far from normal, which typically happens when the process is observed at a large time scale, but may turn out to be ineffective in cases where the increments are far from normal.","2008-12","2024-07-09 06:03:38","2024-08-10 20:02:48","2024-07-09 06:03:38","436-443","","","","","","","","","","","IEEE","Miami, FL, USA","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\CA9TI8JF\L'Ecuyer e.a. - 2008 - Simulation of a Lévy process by PCA sampling to re.pdf","","levy processes; quasi monte carlo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2008 Winter Simulation Conference (WSC)","","","","","","","","","","","","","","",""
"FEYGQGTP","videoRecording","2024","Symposia at CSAIL","Hot Topics in Computing Prof. Michael Bronstein","","","","","https://www.youtube.com/watch?v=MeJgxYfiaz8","On 06/06/2024 Prof. Michael Bronstein delivered a lecture titled Geometric Deep Learning: From Euclid to Drug Design as part of the Hot Topics in Computing Series at CSAIL. Michael Bronstein MAE FIEEE FBCS is an Israeli computer scientist and entrepreneur. He is a computer science professor at the University of Oxford.","2024-06-26","2024-07-10 13:16:58","2024-08-10 19:58:23","2024-07-10 13:16:58","","","","","","","","","","","","","","","","","","","YouTube","","","","","","machine learning; deep learning; ♥♥♥; GNN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69GY4EEB","videoRecording","2022","MIT Plasma Science and Fusion Center","Dwarfs of computation in HPC fusion codes","","","","","https://www.youtube.com/watch?v=nEyCBzGYoXk","So the first question that you might have is, what is a dwarf of computation? And before I answer that, it's helpful to recall 2:06 some of the historical context. So in the late 1990s and the early 2000s, 2:12 the US government and industry leaders realized that trends in high performance computing 2:17 were creating technology gaps that could pose a threat to US superiority and national security applications 2:24 and industrial competitiveness. And the most alarming trend was rapid growth of less innovative 2:31 commodity-based computing clusters often at the expense of less innovative-- 2:37 I'm sorry-- the most alarming trend was the rapid growth of the less innovative commodity based computing clusters often 2:43 at the expense of the leading edge or the capability class supercomputers. So this strong market trend meant 2:50 that the few companies that produced the high-end supercomputers had less money to invest in the innovative hardware development 2:56 and the specialized software. So in 2002, DARPA, the US's Defense Advanced Research 3:04 Projects Agency, launched the high productivity computing systems or HPCS program. 3:10 And the goal of the HPCS program was to revitalize supercomputer research with direct support 3:16 from the US government and to ultimately develop a new generation of supercomputers 3:22 for large scale science including the first petaflops system. So at the time, the fastest supercomputer in the world, 3:29 according to the top 500 list, was the Japanese Earth simulator at 35 teraflops. 3:36 So DARPA made initial grants to five key players, IBM, Cray, HP, Silicon Graphics, and Sun Microsystems. 3:44 And the focus was on real rather than peak performance of critical national security applications, 3:50 programmability, software portability, and system robustness. So on the hardware side, the program 3:56 was eventually successful. As in 2008, the IBM Roadrunner system at Los Alamos National lab debuted as the first petaflops 4:04 system. And it actually held the number one position on the top 500 list for only one year 4:11 when it was eclipsed by another HPCS program success, which was the Cray Jag layer system at Oak Ridge National Lab. 4:19 But on the application side back in 2002, there was a sense that pedestal systems were just 4:25 around the corner. But that the world wasn't ready for them yet as few software applications could efficiently 4:31 exploit the present day HPC systems much less petite scale systems. 4:36 So algorithms would need to be rewritten, or in some cases, entirely rethought for petascale performance 4:42 to become a commonplace. So related to this, in 2004, an applied mathematician 4:49 named Phil Colella gave what is now a somewhat famous talk about the DARPA HPCS program. 4:55 And the talk was unassumingly titled Defining Software Requirements for Scientific Computing. 5:01 So who is Phil Colella? Well, Phil, shown here, was, until last year 5:06 when he retired, a mathematician at Lawrence Berkeley National Lab. And he developed many key numerical algorithms 5:13 for adaptive mesh refinement and played a key role in the design of HPC software infrastructure 5:19 for scientific computing. So he was also very active in bridging the gap between applied mathematicians and scientists, 5:27 particularly for fluid and fusion research. So plasma physicists who have been in Fusion 5:32 for a while like myself know Phil very well as a colleague. And the key idea that Colella promoted in his 2004 talk 5:40 is that nearly all high performance computing done in support of scientific research both today 5:47 and in the near future will use one or more of a very small set of key algorithmic kernels that 5:53 would become known as dwarfs. And the idea was that the codes may vary over time. 5:58 But the dwarfs will be important for decades. And the role of defining the dwarfs in the context of the HPCS program from DARPA 6:06 was to focus attention on HPC challenges and the development of libraries and problem-solving 6:13 environments and framework. So a key point is that the dwarfs are not tied to any code or language artifacts 6:21 to simultaneously encourage innovation in algorithms, languages, data structures, and hardware. 6:27 So for example, any new architecture should have good performance across all of the dwarfs 6:32 in order to be suited for a broad range of future applications. 6:38 So what exactly is the definition of a dwarf? Well, a dwarf is an algorithmic method 6:43 that captures a pattern of computation and communication. And Colella identified the Seven key dwarfs of computation 6:51 as structured grids, unstructured grids, dense linear algebra, sparse linear algebra, 6:56 spectral methods, n-body methods, and Monte Carlo. So in case you're wondering about the reference 7:02 to the fairy tale of Snow White and the Seven dwarfs, the idea was that the dwarfs ""mine compute 7:09 cycles"" for ""golden results."" so each of the dwarfs has well-defined targets","2022-09-21","2024-07-10 18:09:03","2024-08-10 19:44:07","2024-07-10 18:09:03","","","","","","","","","","","","","","","","","","","YouTube","","","","","","♥♥♥; FFT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5FX22K9Z","preprint","2019","Blanchet, Jose H.; Glynn, Peter W.; Pei, Yanan","Unbiased Multilevel Monte Carlo: Stochastic Optimization, Steady-state Simulation, Quantiles, and Other Applications","","","","","http://arxiv.org/abs/1904.09929","We present general principles for the design and analysis of unbiased Monte Carlo estimators in a wide range of settings. Our estimators posses ﬁnite work-normalized variance under mild regularity conditions. We apply our estimators to various settings of interest, including unbiased optimization in Sample Average Approximations, unbiased steady-state simulation of regenerative processes, quantile estimation and nested simulation problems.","2019-04-22","2024-07-11 08:15:13","2024-08-10 19:32:19","2024-07-11 08:15:13","","","","","","","Unbiased Multilevel Monte Carlo","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1904.09929 [math, stat]","Comment: 20 pages, 2 figures","C:\Users\isido\Zotero\storage\KMYTPVC7\1904.pdf","","monte carlo; ♥♥♥♥; debiasing; MLMC","","","","","","","","","","","","","","","","","","","","arXiv:1904.09929","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STT6HFK9","videoRecording","2020","Erwin Schrödinger International Institute for Mathematics and Physics (ESI)","Matti Vihola - Unbiased estimators and multilevel Monte Carlo","","","","","https://www.youtube.com/watch?v=oJcHIyCg4No","This talk was part of the of the Online Workshop of the Thematic Programme ""Computational Uncertainty Quantification: Mathematical Foundations, Methodology & Data"" held May 4 - 8, 2020 digitally. Multilevel Monte Carlo (MLMC) and recently proposed debiasing schemes are closely related methods which can be applied in scenarios where exact simulation methods are difficult to implement, but biased estimators are easily available. Unbiasedness is important when multiple estimators are combined. This talk is about a general class of unbiased estimators which admits earlier debiasing schemes as special cases, and which accomodates new lower variance estimators which behave asymptotically like MLMC, both in terms of variance and cost, under general conditions. This suggests that bias can often be eliminated entirely with arbitrarily small extra cost. (The talk is based on: Oper. Res. 2018;  66(2):448-462.)","2020-05-08","2024-07-11 14:56:42","2024-08-10 19:32:09","2024-07-11 14:56:42","","","","","","","","","","","","","","","","","","","YouTube","","","","","","monte carlo; ♥♥♥♥; debiasing; MLMC","","","","","","","","","","","","","","","","","","","","","","39:41","","","","","","","","","","","","","","","","","","","","","","","","",""
"9S3YEDWG","preprint","2022","Wang, Guanyang; Wang, Tianze","Unbiased Multilevel Monte Carlo methods for intractable distributions: MLMC meets MCMC","","","","","http://arxiv.org/abs/2204.04808","Constructing unbiased estimators from Markov chain Monte Carlo (MCMC) outputs is a diﬃcult problem that has recently received a lot of attention in the statistics and machine learning communities. However, the current unbiased MCMC framework only works when the quantity of interest is an expectation, which excludes many practical applications. In this paper, we propose a general method for constructing unbiased estimators for functions of expectations and extend it to construct unbiased estimators for nested expectations. Our approach combines and generalizes the unbiased MCMC and Multilevel Monte Carlo (MLMC) methods. In contrast to traditional sequential methods, our estimator can be implemented on parallel processors. We show that our estimator has a ﬁnite variance and computational complexity and can achieve ε-accuracy within the optimal O(1/ε2) computational cost under mild conditions. Our numerical experiments conﬁrm our theoretical ﬁndings and demonstrate the beneﬁts of unbiased estimators in the massively parallel regime.","2022-12-23","2024-07-11 20:22:27","2024-08-10 19:30:16","2024-07-11 20:22:27","","","","","","","Unbiased Multilevel Monte Carlo methods for intractable distributions","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2204.04808 [cs, math, stat]","Comment: add additional experiments, rewrite part of the introduction, add more references","C:\Users\isido\Zotero\storage\IHFWLKW9\Wang en Wang - 2022 - Unbiased Multilevel Monte Carlo methods for intrac.pdf","","monte carlo; ♥♥♥♥; debiasing; MCMC; MLMC","","","","","","","","","","","","","","","","","","","","arXiv:2204.04808","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FJ3LC26I","preprint","2024","Wang, Guanyang; Blanchet, Jose; Glynn, Peter W.","When are Unbiased Monte Carlo Estimators More Preferable than Biased Ones?","","","","","http://arxiv.org/abs/2404.01431","Due to the potential benefits of parallelization, designing unbiased Monte Carlo estimators, primarily in the setting of randomized multilevel Monte Carlo, has recently become very popular in operations research and computational statistics. However, existing work primarily substantiates the benefits of unbiased estimators at an intuitive level or using empirical evaluations. The intuition being that unbiased estimators can be replicated in parallel enabling fast estimation in terms of wall-clock time. This intuition ignores that, typically, bias will be introduced due to impatience because most unbiased estimators necesitate random completion times. This paper provides a mathematical framework for comparing these methods under various metrics, such as completion time and overall computational cost. Under practical assumptions, our findings reveal that unbiased methods typically have superior completion times —the degree of superiority being quantifiable through the tail behavior of their running time distribution — but they may not automatically provide substantial savings in overall computational costs. We apply our findings to Markov Chain Monte Carlo and Multilevel Monte Carlo methods to identify the conditions and scenarios where unbiased methods have an advantage, thus assisting practitioners in making informed choices between unbiased and biased methods.","2024-04-01","2024-07-11 20:48:41","2024-08-10 19:28:52","2024-07-11 20:48:41","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2404.01431 [cs, math, stat]","Comment: 35 pages","C:\Users\isido\Zotero\storage\X7NFGD9S\Wang e.a. - 2024 - When are Unbiased Monte Carlo Estimators More Pref.pdf","","monte carlo; ♥♥♥♥♥; debiasing","","","","","","","","","","","","","","","","","","","","arXiv:2404.01431","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LD3HP5U7","preprint","2024","Beschle, Cedric Aaron; Barth, Andrea","Complexity analysis of quasi continuous level Monte Carlo","","","","","http://arxiv.org/abs/2305.15949","Continuous level Monte Carlo is an unbiased, continuous version of the celebrated multilevel Monte Carlo method. The approximation level is assumed to be continuous resulting in a stochastic process describing the quantity of interest. Continuous level Monte Carlo methods allow naturally for samplewise adaptive mesh refinements, which are indicated by goal-oriented error estimators. The samplewise refinement levels are drawn in the estimator from an exponentially-distributed random variable. Unfortunately in practical examples this results in higher costs due to high variance in the samples. In this paper we propose a variant of continuous level Monte Carlo, where a quasi Monte Carlo sequence is utilized to “sample” the exponential random variable. We provide a complexity theorem for this novel estimator and show that this results theoretically and practically in a variance reduction of the whole estimator.","2024-02-16","2024-07-11 21:08:19","2024-08-10 19:27:51","2024-07-11 21:08:19","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2305.15949 [cs, math]","","C:\Users\isido\Zotero\storage\3TNW6EQ4\Beschle en Barth - 2024 - Complexity analysis of quasi continuous level Mont.pdf","","monte carlo; ♥♥♥; debiasing; MLMC","","","","","","","","","","","","","","","","","","","","arXiv:2305.15949","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YEM93DDR","preprint","2023","Beschle, Cedric Aaron; Barth, Andrea","Quasi continuous level Monte Carlo for random elliptic PDEs","","","","","http://arxiv.org/abs/2303.08694","This paper provides a framework in which multilevel Monte Carlo and continuous level Monte Carlo can be compared. In continuous level Monte Carlo the level of refinement is determined by an exponentially distributed random variable, which therefore heavily influences the computational complexity. We propose in this paper a variant of the algorithm, where the exponentially distributed random variable is generated by a quasi Monte Carlo sequence, resulting in a significant variance reduction. In the examples presented the quasi continuous level Monte Carlo algorithm outperforms multilevel and continuous level Monte Carlo by a clear margin.","2023-10-12","2024-07-11 21:09:07","2024-08-10 19:18:18","2024-07-11 21:09:07","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2303.08694 [cs, math, stat]","","C:\Users\isido\Zotero\storage\BRLNE3TU\Beschle en Barth - 2023 - Quasi continuous level Monte Carlo for random elli.pdf","","monte carlo; PDE; random PDE; ♥♥; quasi monte carlo; debiasing; MLMC; uncertainty quantification","","","","","","","","","","","","","","","","","","","","arXiv:2303.08694","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4DI242TW","preprint","2024","Giles, Michael B.; Haji-Ali, Abdul-Lateef; Spence, Jonathan","Efficient Risk Estimation for the Credit Valuation Adjustment","","","","","http://arxiv.org/abs/2301.05886","The valuation of over-the-counter derivatives is subject to a series of valuation adjustments known as xVA, which pose additional risks for financial institutions. Associated risk measures, such as the value-at-risk of an underlying valuation adjustment, play an important role in managing these risks. Monte Carlo methods are often regarded as inefficient for computing such measures. As an example, we consider the value-at-risk of the Credit Valuation Adjustment (CVA-VaR), which can be expressed using a triple nested expectation. Traditional Monte Carlo methods are often inefficient at handling several nested expectations. Utilising recent developments in multilevel nested simulation for probabilities, we construct a hierarchical estimator of the CVA-VaR which reduces the computational complexity by 3 orders of magnitude compared to standard Monte Carlo.","2024-05-23","2024-07-11 21:11:24","2024-08-10 19:15:44","2024-07-11 21:11:24","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2301.05886 [q-fin]","Comment: 35 pages, 2 figures","C:\Users\isido\Zotero\storage\V8MS8843\Giles e.a. - 2024 - Efficient Risk Estimation for the Credit Valuation.pdf","","SDE; option pricing; MLMC","","","","","","","","","","","","","","","","","","","","arXiv:2301.05886","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A7E5PSI3","preprint","2022","Sinha, Devang; Chakrabarty, Siddhartha P.","Multilevel Monte Carlo and its Applications in Financial Engineering","","","","","http://arxiv.org/abs/2209.14549","In this article, we present a review of the recent developments on the topic of Multilevel Monte Carlo (MLMC) algorithm, in the paradigm of applications in ﬁnancial engineering. We speciﬁcally focus on the recent studies conducted in two subareas, namely, option pricing and ﬁnancial risk management. For the former, the discussion involves incorporation of the importance sampling algorithm, in conjunction with the MLMC estimator, thereby constructing a hybrid algorithm in order to achieve reduction for the overall variance of the estimator. In case of the latter, we discuss the studies carried out in order to construct an efﬁcient algorithm in order to estimate the risk measures of Value-at-Risk (VaR) and Conditional Var (CVaR), in an efﬁcient manner. In this regard, we brieﬂy discuss the motivation and the construction of an adaptive sampling algorithm with an aim to efﬁciently estimate the nested expectation, which, in general is computationally expensive.","2022-09-29","2024-07-11 21:17:58","2024-08-10 19:14:07","2024-07-11 21:17:58","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2209.14549 [q-fin]","<div data-schema-version=""8""><p>probably a duplicated mark it to read</p> </div>","C:\Users\isido\Zotero\storage\DP6296HN\2209.pdf","","monte carlo; to read; MLMC","","","","","","","","","","","","","","","","","","","","arXiv:2209.14549","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CMRSPHQD","preprint","2024","Giles, Michael B.; Haji-Ali, Abdul-Lateef","Multilevel Path Branching for Digital Options","","","","","http://arxiv.org/abs/2209.03017","We propose a new Monte Carlo-based estimator for digital options with assets modelled by a stochastic differential equation (SDE). The new estimator is based on repeated path splitting and relies on the correlation of approximate paths of the underlying SDE that share parts of a Brownian path. Combining this new estimator with Multilevel Monte Carlo (MLMC) leads to an estimator with a computational complexity that is similar to the complexity of a MLMC estimator when applied to options with Lipschitz payoffs. This preprint includes detailed calculations and proofs (in grey colour) which are not peer-reviewed and not included in the published article.","2024-06-18","2024-07-11 21:21:20","2024-08-10 19:12:31","2024-07-11 21:21:20","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2209.03017 [cs, math, q-fin]","","C:\Users\isido\Zotero\storage\IZXF996M\Giles en Haji-Ali - 2024 - Multilevel Path Branching for Digital Options.pdf","","monte carlo; SDE; ♥♥♥; branching; option pricing; MLMC","","","","","","","","","","","","","","","","","","","","arXiv:2209.03017","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VSGCIXUD","preprint","2021","Gerstner, Thomas; Harrach, Bastian; Roth, Daniel; Simon, Martin","Multilevel Monte Carlo learning","","","","","http://arxiv.org/abs/2102.08734","In this work, we study the approximation of expected values of functional quantities on the solution of a stochastic diﬀerential equation (SDE), where we replace the Monte Carlo estimation with the evaluation of a deep neural network. Once the neural network training is done, the evaluation of the resulting approximating function is computationally highly eﬃcient so that using deep neural networks to replace costly Monte Carlo integration is appealing, e.g., for near real-time computations in quantitative ﬁnance. However, the drawback of these nowadays widespread ideas lies in the fact that training a suitable neural network is likely to be prohibitive in terms of computational cost. We address this drawback here by introducing a multilevel approach to the training of deep neural networks. More precisely, we combine the deep learning algorithm introduced by Beck et al. Beck et al. (2018) with the idea of multilevel Monte Carlo path simulation of Giles Giles (2008a). The idea is to train several neural networks, each having a certain approximation quality and computational complexity, with training data computed from so-called level estimators, introduced by Giles Giles (2008a). We show that under certain assumptions, the variance in the training process can be reduced by shifting most of the computational workload to training neural nets at coarse levels where producing the training data sets is comparably cheap, whereas training the neural nets corresponding to the ﬁne levels requires only a limited number of training data sets. We formulate a complexity theorem showing that the multilevel idea can indeed reduce computational complexity.","2021-02-17","2024-07-11 21:32:04","2024-08-10 19:11:08","2024-07-11 21:32:04","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2102.08734 [cs, math]","","C:\Users\isido\Zotero\storage\MY9363I7\Gerstner e.a. - 2021 - Multilevel Monte Carlo learning.pdf","","monte carlo; SDE; parametric; deep learning; ♥♥; option pricing; MLMC","","","","","","","","","","","","","","","","","","","","arXiv:2102.08734","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L68BT3I8","journalArticle","2021","An, Dong; Linden, Noah; Liu, Jin-Peng; Montanaro, Ashley; Shao, Changpeng; Wang, Jiasu","Quantum-accelerated multilevel Monte Carlo methods for stochastic differential equations in mathematical finance","Quantum","","2521-327X","10.22331/q-2021-06-24-481","http://arxiv.org/abs/2012.06283","Inspired by recent progress in quantum algorithms for ordinary and partial differential equations, we study quantum algorithms for stochastic differential equations (SDEs). Firstly we provide a quantum algorithm that gives a quadratic speed-up for multilevel Monte Carlo methods in a general setting. As applications, we apply it to compute expectation values determined by classical solutions of SDEs, with improved dependence on precision. We demonstrate the use of this algorithm in a variety of applications arising in mathematical finance, such as the Black-Scholes and Local Volatility models, and Greeks. We also provide a quantum algorithm based on sublinear binomial sampling for the binomial option pricing model with the same improvement.","2021-06-24","2024-07-11 21:33:32","2024-08-10 18:45:47","2024-07-11 21:33:32","481","","","5","","Quantum","","","","","","","","en","","","","","arXiv.org","","arXiv:2012.06283 [quant-ph, q-fin]","Comment: 37 pages, 6 figures","C:\Users\isido\Zotero\storage\RBRE3RIU\2012.pdf","","monte carlo; SDE; ♥; quantum computing; option pricing; MLMC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BF9D9ZB9","webpage","2024","","parrallel in time site","","","","","https://parallel-in-time.org/methods/","","2024-07-12","2024-07-12 06:19:50","2024-08-12 14:55:33","2024-07-12 06:19:50","","","","","","","","","","","","","","","","","","","","","","","C:\Users\isido\Zotero\storage\QSFVTIE5\methods.html","","parallel in time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZULDWU29","journalArticle","2012","Emmett, Matthew; Minion, Michael","Toward an efficient parallel in time method for partial differential equations","Communications in Applied Mathematics and Computational Science","","2157-5452, 1559-3940","10.2140/camcos.2012.7.105","http://msp.org/camcos/2012/7-1/p04.xhtml","Emmett was supported by the Director, DOE Ofﬁce of Science, Ofﬁce of Advanced Scientiﬁc Computing Research, Ofﬁce of Mathematics, Information, and Computational Sciences, Applied Mathematical Sciences Program, under contract DE-SC0004011. Minion’s work was supported by the Alexander von Humboldt Foundation and the Director, DOE Ofﬁce of Science, Ofﬁce of Advanced Scientiﬁc Computing Research, Ofﬁce of Mathematics, Information, and Computational Sciences, Applied Mathematical Sciences Program, under contract DE-SC0004011 and by the National Science Foundation under contract DMS-0854961. MSC2010: 65M99.","2012-03-28","2024-07-12 06:57:14","2024-08-10 18:42:09","2024-07-12 06:57:14","105-132","","1","7","","CAMCoS","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\8VSRA736\Emmett en Minion - 2012 - Toward an efficient parallel in time method for pa.pdf","","PDE; parallel in time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9ZYKDBHK","conferencePaper","2012","Speck, R.; Ruprecht, D.; Krause, R.; Emmett, M.; Minion, M.; Winkel, M.; Gibbon, P.","A massively space-time parallel N-body solver","2012 International Conference for High Performance Computing, Networking, Storage and Analysis","978-1-4673-0805-2 978-1-4673-0806-9","","10.1109/SC.2012.6","http://ieeexplore.ieee.org/document/6468522/","We present a novel space-time parallel version of the Barnes-Hut tree code PEPC using PFASST, the Parallel Full Approximation Scheme in Space and Time. The naive use of increasingly more processors for a ﬁxed-size N-body problem is prone to saturate as soon as the number of unknowns per core becomes too small. To overcome this intrinsic strongscaling limit, we introduce temporal parallelism on top of PEPC’s existing hybrid MPI/PThreads spatial decomposition. Here, we use PFASST which is based on a combination of the iterations of the parallel-in-time algorithm parareal with the sweeps of spectral deferred correction (SDC) schemes. By combining these sweeps with multiple space-time discretization levels, PFASST relaxes the theoretical bound on parallel efﬁciency in parareal. We present results from runs on up to 262,144 cores on the IBM Blue Gene/P installation JUGENE, demonstrating that the spacetime parallel code provides speedup beyond the saturation of the purely space-parallel approach.","2012-11","2024-07-12 07:13:37","2024-08-10 18:41:48","2024-07-12 07:13:37","1-11","","","","","","","","","","","IEEE","Salt Lake City, UT","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\HPBSA2IL\Speck e.a. - 2012 - A massively space-time parallel N-body solver.pdf","","parallel in time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2012 SC - International Conference for High Performance Computing, Networking, Storage and Analysis","","","","","","","","","","","","","","",""
